X,Y,COMPANY_NAME,BUSINESS_FULL_ADDRESS,CITY,PROVINCE,POSTAL_CODE,PHONE,WEBURL,PRODUCT_DESC
-79.77043659,43.63298701,THE UPS STORE,4-8005 FINANCIAL DR,BRAMPTON,ON,L6Y 6A1,905-457-8877 ,www.theupsstore.ca/506/,COURIER SERVICE
-79.67840632,43.71465746,JAIN FASHIONS INC,14-2565 STEELES AVE E,,,,905-497-7322,,CLOTHING
-79.73924443,43.75064996,THE FAMILY ENHANCEMENT CENTRE,302-2250 BOVAIRD DR E,BRAMPTON,ON,L6R 0W3,905-799-2228,www.tfec.ca,INDIVIDUAL FMAILY SERVICES
-79.73197021,43.66574407,ADAA TRENDZ,6-1 STEELES AVE E,,,L6W 4J5,905-451-0786,,"SELL BRIDALS, FORMALS AND PARTY WEAR"
-79.73924842,43.75064352,TURNER MOORE LLP,417-2250 BOVAIRD DR E,BRAMPTON,ON,L6R 0W3,905-670-0440,www.turnermoore.com,TAX AND ACCOUNTING SERVICES
-79.70466744,43.76142283,BURLODGE CANADA LTD.,10 EDVAC DR,BRAMPTON,ON,L6S 5P2,905-790-1881,www.burlodgeca.com,MEAL DELIVERY EQUIPMENT FOR HEALTH CARE AND INSTITUTIONS
-79.68471441,43.73620014,DIRECT INTERIORS INC.,2005 CLARK BLVD,BRAMPTON,ON,L6T 5P8,905-791-9660,www.directinteriors.com,FURNITURE STORE
-79.68242233,43.7113376,MINUTE MAN PRESS,2-31 MELANIE DR,BRAMPTON,ON,L6T 5H8,905-793-4232,minutemanpressbrampton.com,COMMERCIAL PRINTING SERVICES
-79.71686033,43.68303085,QBD COOLING SYSTEMS INC.,31 BRAMSTEELE RD,BRAMPTON,ON,L6W 3K6,905-459-0709,www.qbd.com,REFRIGERATED COOLERS DISPLAY CASES
-79.73661264,43.70021325,NEW MILLENIUM TIRE CENTRE,25 CLARK BLVD,BRAMPTON,ON,L6W 1X4,905-452-0111,www.newmilleniumtire.com,TRUCK AND TIRE WHOLESALE AND RETAIL
-79.68406305,43.70998838,MISTER SAFETY SHOES INC,9-2 MELANIE DR,BRAMPTON,ON,L6T 4K9,905-595-0220,,"SAFETY CLOTHING, SAFETY FOOTWEAR"
-79.68190854,43.71137383,SILVER CROSS,7-31 MELANIE DR,BRAMPTON,ON,L6T 5H8,905-799-5540 ,www.silvercross.com ,HOME MOBILITY PRODUCTS
-79.69128777,43.73114124,DRADER CUSTOM MANUFACTURING,1327 CLARK BLVD,BRAMPTON,ON,L6T 5R5,905-790-6837,www.drader.com,"PLASTIC MANUFACTURING - BREAD TRAYS, AUTOMOTIVE, PLASTIC WELDING"
-79.68580441,43.73683903,BRAMALEA TIRE,"1A, 4-6-2020 CLARK BLVD",BRAMPTON,ON,L6T 5R4,905-793-1881,www.bramaleatire.com,WHOLESALE AND RETAIL TIRES FOR CARS AND LIGHT TRUCKS
-79.69163456,43.73312256,OAKLEY SUB ASSEMBLY,1600 CLARK BLVD,BRAMPTON,ON,L6T 3V7,905-799-0444,www.oakleysubassembly.com,AUTOMOTIVE ASSEMBLY PLANT
-79.68881269,43.73454243,BASF CONSTRUCTION CHEMICALS CANADA LTD.,1800 CLARK BLVD,BRAMPTON,ON,L6T 4M7,905-792-2012,www.basf.com,CONCRETE ADDITIVES
-79.68699098,43.71092754,AM RUBBER and FOAM GASKETS INC.,1-2074 STEELES AVE E,BRAMPTON,ON,L6T 4Z9,905-455-1449,www.amrubber.ca,MANUFACTURE OF GASKETS
-79.686025,43.71029163,AAR PLUMBING AND HEATING SUPPLY,6-2074 STEELES AVE E,BRAMPTON,ON,L6T 4Z9,905-791-4773,http://www.aarplumbing.ca/,PLUMBING AND HEATING WHOLESALE
-79.68755759,43.73584185,LITHO COLOR SERVICES LTD,2000 CLARK BLVD,BRAMPTON,ON,L6T 4M7,905-794-0052,www.lithoclr.com,CUSTOM GRAPHICS SERVICES
-79.70099136,43.76154779,PHAZER ELECTRIC,A1-3 EDVAC DR,BRAMPTON,ON,L6S 5X8,905-821-1650,www.phazer.ca,ELECTRICAL CONTRACTORS
-79.69714952,43.69110019,EXPRESS CABINET DOORS,9-190 WILKINSON RD,,,,647-970-9846,,
-79.70972413,43.76036406,ROVA PRODUCTS CANADA INC.,30 AUTOMATIC RD,BRAMPTON,ON,L6S 5N8,905-793-1955,www.rovaproducts.com,TELEPHONE EQUIPMENT
-79.70046647,43.73561981,CLAREVILLE DISTINCITIVE KITCHENS & BATHS,9-11-253 SUMMERLEA RD,BRAMPTON,ON,L6T 5A8,905-793-2990,www.clarevillekitchens.ca,WHOLESALE OF KITCHEN CABINETS AND COUNTERS
-79.69509728,43.75646546,DRILROC LTD.,100 SUN PAC BLVD,BRAMPTON,ON,L6S 5Z8,905-792-9334,www.drilroc.com,MANUFACTURER AND SUPPLIER OF ROCK DRILLING PARTS & ACCESSORIES
-79.68872585,43.72560406,ANTI-FRICTION ENTERPRISES (1985) LTD,150 SUMMERLEA RD,BRAMPTON,ON,L6T 4X3,905-793-4493,www.anti-friction.ca,BULK METAL COATING
-79.68351265,43.72160838,CROMAC INC.,80 SUMMERLEA RD,BRAMPTON,ON,L6T 4X3,905-458-1999,www.cromac.ca,METALWORKING FLUIDS; METAL SURFACE PREPARATIONS
-79.7408854,43.69938465,NAPA AUTO PARTS,19 RUTHERFORD RD S,BRAMPTON,ON,L6W 3J1,905-457-4500,https://www.napacanada.com/en/,AUTOMOTIVE PARTS SUPPLIER
-79.72570975,43.68558391,GM TROPHY SHOPPE,6-289 RUTHERFORD RD S,BRAMPTON,ON,L6W 3R9,905-454-0303,,SUPPLIERS OF TROPHIES AND CORPORATE AWARDS AND DART SUPPLIES
-79.8021586,43.70131867,VINTECH LTD,2-20 REGAN RD,BRAMPTON,ON,L7A 1C3,905-840-3482,www.vintechltd.com,"OIL & GAS PRODUCTS, POWER STATIONS, MINING INDUSTRIES"
-79.70129786,43.75585538,APEX MOTOR EXPRESS LTD.,60 WARD RD,BRAMPTON,ON,L6S 4L5,905-789-5000,www.apexltl.com,TRANSPORTATION CONSULTANTS
-79.70250883,43.75316597,TRAILCON LEASING INC,15 SPAR DR,BRAMPTON,ON,L6S 6E1,905-670-9061,www.trailcon.com,"TRAILER RENTAL, LEASING AND MAINTENANCE"
-79.72930984,43.68791213,ACCEL AUTO PARTS AND SERVICE,9-255 RUTHERFORD RD,BRAMPTON,ON,L6W 4N7,905-454-5700,http://www.accelautorecyclers.com/home.html,AUTOMOTIVE REPAIR
-79.70294464,43.6779215,LOOMIS EXPRESS,200 WESTCREEK BLVD,BRAMPTON,ON,L6T 5T7,905-453-0504 EXT 229,www.loomisexpress.com,PARCEL DELIVERY
-79.72495338,43.68512836,DELTA GAMING,291 RUTHERFORD RD S,BRAMPTON,ON,L6W 3R5,905-459-6037 X.22,deltabingo.com,BINGO HALL AND GAMING
-79.80517762,43.70734287,WILSON TOOL CANADA - PRESS BRAKE DIVISION,120 VAN KIRK DR,BRAMPTON,ON,L7A 1B1,905-840-2240,www.wilsontoolcanada.com,TOOL & DIE MANUFACTURING
-79.76995015,43.68681846,THE ACCEPTANCE GROUP,11B-71 ROSEDALE AVE W,BRAMPTON,ON,L6X 1K4,905-454-5788,www.acceptancegroup.ca,MARITAL AND FAMILY COUNSELLING
-79.77043295,43.68697557,GOOD FOODS ENTERPRISES,1B-71 ROSEDALE AVE W,BRAMPTON,ON,L6X 1K4,905-874-9882,www.goodfoods.ca,DAIRY PRODUCTS
-79.73915212,43.75089152,FOURPOINTS TELEVISION PRODUCTIONS,390-295 QUEEN ST E,BRAMPTON,ON,L6W 4S6,877-773-5988,www.fourpointstv.com,Television Productions
-79.69771358,43.69171657,ELECTROKEM TECHNICAL SERVICE INC,12-188 WILKINSON RD,BRAMPTON,ON,L6T 4W9,905-796-6776,www.electrokem.com,INDUSTRIAL ELECTRONIC SERVICE
-79.77120631,43.68644475,PAT ENTERPRISES,5 PROFESSORS LAKE PKY,BRAMPTON,ON,L6S 4L2,905-454-3313,,SERVICE PROTOCOL VENDING MACHINE
-79.69756973,43.69081175,APPLE AUTO PARTS,5-190 WILKINSON RD,,,,9054528088,,
-79.69744088,43.69108817,NEW ALL STAR AUTO SERVICES,4-190 WILKINSON RD,BRAMPTON,ON,L6T 4W3,905-452-8333,,AUTOMOTIVE REPAIR & SERVICE
-79.69807341,43.73391216,TRANSNET FREIGHT LTD.,247 SUMMERLEA RD,BRAMPTON,ON,L6T 4E1,905-799-1558,www.transnetfreight.ca,LOGISTICS
-79.69983312,43.7351905,GASKETMAN INC.,19-253 SUMMERLEA RD,BRAMPTON,ON,L6T 5A8,905-792-2413,gasketmaninc.com,GASKET MANUFACTURING
-79.70119293,43.75781534,DIMEX INDUSTRIAL SUPPLIES LTD.,2053 WILLIAMS PKY,BRAMPTON,ON,L6S 5T4,905-595-0558,www.dimexindustrial.ca,MANUFACTUING SALES TOOLS
-79.69707344,43.73651054,TENCORR PACKAGING INC.,6 SHAFTSBURY LANE,BRAMPTON,ON,L6T 3X7,905-799-9955,www.tencorr.com,"LINERS, PAPERS, TAPES, AND COATINGS"
-79.68031161,43.69932363,VISION TRANSPORTATION F1 FREIGHT SYSTEMS,7659 BRAMALEA RD,BRAMPTON,ON,L6T 5V3,905-858-7333,www.visiontrans.com,CROSS BORDER FTL/ LTL; WAREHOUSING; F1 FREIGHT SYSTEMS; INTERMODAL SERVICES
-79.70532949,43.6900339,HARWELL ELECTRIC SUPPLY,2 WILKINSON RD,BRAMPTON,ON,L6T 4M3,905-456-2622,http://www.harwellelectric.com/,ELECTRICAL EQUIPMENT & MOTOR CONTROLS RETAIL
-79.70532949,43.6900339,WALLACE WORKWEAR INC.,2-2 WILKINSON RD,BRAMPTON,ON,L6T 4M3,905-866-6672,www.wallaceworkwear.com,"RETAIL UNIFORMS, SPORTWEAR, PROMOTIONAL PRODUCTS,"
-79.70492824,43.6896518,TORONTO BEARINGS,5-2 WILKINSON RD,BRAMPTON,ON,L6T 4M3,905-456-2226,,"DISTRIBUTE MECHANICAL PARTS, BEARINGS, BELTS"
-79.70496528,43.69077771,SAFETY TRUCK TRAINING SCHOOL LTD.,4 WILKINSON RD,BRAMPTON,ON,L6T 9M3,905-793-9546,www.safetytruck.com,TRUCK DRIVING SCHOOL
-79.7233286,43.71518522,ALTIMA BRAMALEA DENTAL CENTRE,430-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-2522,www.altima.ca,Altima Dental Centre offers full dental care and cosmetic dentistry.  
-79.69410097,43.69836707,NATIONAL AUTO SALES &  LEASING,223-55 ADVANCE BLVD,BRAMPTON,ON,L6T 4H8,905-799-8600,www.nationalauto.ca,AUTO SALES / FINANCING / WARRANTIES / LEASES
-79.69410097,43.69836707,TRI-MAR PROPERTY MANAGEMENT,55 ADVANCE BLVD,BRAMPTON,ON,L6T 4H8,905-458-7202,,REAL ESTATE MANAGEMENT
-79.69796964,43.69148119,RABBEX COURIER,14-188 WILKINSON RD,BRAMPTON,ON,L6T 4W9,905-453-8400,www.rabbex.com,COURIER SERVICE
-79.69750226,43.69314349,POOL MART,5-8 STRATHEARN AVE,BRAMPTON,ON,L6T 4L9,905-458-7665,,POOL CHEMICAL SALES AND POOL INSTALLATION
-79.71370077,43.74760523,THAT ITALIAN PLACE,32-470 CHRYSLER DR,BRAMPTON,ON,L6S 0C1,905-451-5552,www.thatitalianplace.ca,BAKERY AND RESTAURANT
-79.71450669,43.74829787,PHEMIA HAIR SALON,43-480 CHRYSLER DR,BRAMPTON,ON,L6S 0C1,905-793-8889,,HAIR CARE CENTRE
-79.71279554,43.74677557,MAXXIS INTERNATIONAL,400C CHRYSLER DR,BRAMPTON,ON,L6S 5Z5,905-789-0882,www.maxxis.com,WAREHOUSE/DISTRIBUTION CENTRE FOR AUTOMOTIVE TIRES
-79.71332513,43.74919456,PESIPLEX,39-480 CHRYSLER DR,BRAMPTON,ON,L6S 0C1,416-848-1848,www.pesiplex.com,Integrated security and automation solutions
-79.71369954,43.70899035,NEW CREATION PHOTOGRAPHICS,116 BALMORAL DR,BRAMPTON,ON,L6T 1V3,905-792-9821,,FINE PORTRAITS
-79.73672253,43.70274505,INTEGRAL HR SOLUTIONS,6-295 QUEEN ST E,BRAMPTON,ON,L6W4S6,905-846-3390,www.integralhrsolutions.ca,HUMAN RESOURCES CONSULTANT
-79.73924964,43.7024465,APPLEONE EMPLOYMENT SERVICES,38-295 QUEEN ST E,BRAMPTON,ON,L6W 3R1,905-453-8000,www.appleone.com,EMPLOYMENT AGENCY
-79.73924964,43.7024465,DRUG STORE PHARMACY,295 QUEEN ST E,BRAMPTON,ON,L6W 3R1,905-452-9011,,DRUG STORE
-79.73769396,43.70309802,DYNAMIC ORIGINAL CONCEPTS,295 QUEEN ST E,BRAMPTON,ON,L6W R1 ,905-455-9149,www.docbenefits.ca,GROUP/EMPLOYEE BENEFITS PLANS CONSULTANTS
-79.73924964,43.7024465,BRAMROSE DENTAL,295 QUEEN ST E,BRAMPTON,ON,L6W 3R1,905-450-5800,,DENTAL OFFICE
-79.78630909,43.70423338,MAIN ST. PHARMACY,101-60 GILLINGHAM DR,BRAMPTON,ON,L6X 0Z9,905-454-3008,,PHARMACY
-79.7224247,43.71499911,MAPPINS JEWELLERS,255A-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-4855,www.mappins.com,JEWELLERY STORE
-79.72167494,43.71614942,SUGAR MOUNTAIN,221C-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-2064,www.sugarmountain.ca,CANDY
-79.7385751,43.66669449,MILLENNIUM WEAR,176-499 MAIN ST S,BRAMPTON,ON,L6Y 1N7,905-456-8074,http://www.millenniumclothing.com/default.asp,MEN'S CLOTHING & FURNISHINGS RETAIL
-79.72748147,43.75082768,RISE TEK INC,113-2120 NORTH PARK DR,BRAMPTON,ON,L6S 0C9,905-487-3464,www.risetekmachinery.com,"dealer of used machine tools like Boring Mills, Vertical Turning Lathes, Heavy duty Engine lathes, CNC Turning Centers, CNC Machining Centers etc"
-79.73839324,43.75171227,PHYSIO FIX AND FITNESS,207-2260 BOVAIRD DR E,BRAMPTON,ON,L6R 3J5,905-792-7773,,PHISIOTHERAPY AND FITNESS
-79.72083909,43.71607728,MONEY MART,228-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-1144,www.moneymart.ca,LOANS AND CURRENCY EXCHANGE
-79.7233286,43.71518522,COLES BOOK STORE,450-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-4438,www.chapters.indigo.ca,BOOK STORE
-79.71319337,43.74150382,MUNCHKIN BABY CANADA LTD.,50A PRECIDIO CRT,BRAMPTON,ON,L6S 6E3,905-458-0113,www.munchkin.com,DISTRIBUTE INFANT ACCESSORIES AND PRODUCTS
-79.73924964,43.7024465,NORKEM INC.,295 QUEEN ST E,BRAMPTON,ON,L6W 4S6,905-458-8477,,WATER TREATMENT & SALES
-79.71905062,43.68424393,RIGHT CHOICE AUTO COLLISION CENTRE,15 HALE RD,BRAMPTON,ON,L6W 3J9,905-796-8674,,AUTOMOTIVE REPAIR & SERVICE
-79.71861484,43.68495469,STAG AUTOMOTIVE SERVICES INC.,14 HALE RD,BRAMPTON,ON,L6W 3M1,905-451-5970,,AUTOMOTIVE REPAIR & SERVICE
-79.70792928,43.73430363,MACS CONVENIENCE,2200 QUEEN ST E,BRAMPTON,ON,L6S 4G9,905-791-0080,www.macs.ca,CONVENIENCE STORE
-79.69531742,43.75351338,PREMFORM LTD.,63 PROGRESS CRT,BRAMPTON,ON,L6S 5X2,905-790-3555,www.premform.com,CONCRETE FORMWORK FOR HIGH RISES & COMMERCIAL WORK
-79.72885615,43.72247652,HOWDEN RECREATION CENTRE,150 HOWDEN BLVD,BRAMPTON,ON,L6S 2G1,905-793-4645,http://www.brampton.ca/en/pages/welcome.aspx,RECREATION CENTRE FOR PUBLIC
-79.72712611,43.72321927,BOB LITTLE INSURANCE AGENCY,1 HEATHCLIFFE SQ,BRAMPTON,ON,L6S 5P9,905-793-2206,,LIFE INSURANCE AGENCY
-79.72519322,43.72164798,CRESCENT HILL GALLERY,85 HARTNELL SQ,BRAMPTON,ON,L6S 5W9,905-789-8441,http://crescenthill.com/,ART & FRAMED ART
-79.72503136,43.7197932,MINTO APARTMENTS LTD,4 HANOVER RD,BRAMPTON,ON,L6S 4J1,905-790-6022,,RESIDENTIAL PROPERTY MANAGERS
-79.72442836,43.72011252,6564283 CANADA INC.,1212-2 HANOVER RD,BRAMPTON,ON,L6S 4H9,905-230-3381,,Trading House / Wholesaler 
-79.73776201,43.66583766,LONDON SUIT CLOTHING LTD,154-499 MAIN ST S,BRAMPTON,ON,L6Y 1N7,905-459-7782,,MEN CLOTHING AND FURNISHINGS RETAIL
-79.73794587,43.66610135,EDO JAPAN,184E-499 MAIN ST S,BRAMPTON,ON,L6Y 1N7,905-450-2936,,JAPANESE FAST FOOD RESTAURANT
-79.72273462,43.71640011,MICHAEL HILL,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-792-7092,,JEWELLERY
-79.66215173,43.77205779,RAINA CHANDER MORTGAGE AGENT CENTUM XL,214-4515 EBENEZER RD,BRAMPTON,ON,L6P 2K7,416-710-8150 ,www.TorontoMortgageAgent.ca ,FINANCE AND INSURANCE
-79.6948405,43.74557226,FAMILY HONDA,4 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0C2,905-595-4500,www.myfamilyhonda.com,HONDA DEALERSHIP
-79.73924964,43.7024465,DR. WINSTON LAW,48-295 QUEEN ST E,BRAMPTON,ON,L6W 3R1,905-450-5800,http://www.drwinstonlaw.com/,DENTIST
-79.69814046,43.75491557,EURO TRUCK AND TRAILER REPAIR LTD,9-67 WARD RD,BRAMPTON,ON,L6S 6A4,416-278-8629,,HEAVY DUTY TRUCK REPAIR
-79.6982618,43.75515555,JASON PARKER RACE CARS,2-67 WARD RD,BRAMPTON,ON,L6S 6A4,905-793-2762,www.jasonparkerracecars.com,CUSTOM AUTO FABRICATION
-79.73858445,43.70344123,ACTIVE GREEN AND ROSS,295 QUEEN ST E,BRAMPTON,ON,L6W 3R1,905-450-9089,www.activegreenandross.com,AUTOMOTIVE REPAIR & SERVICE
-79.65831196,43.76477388,SMARTSTOP SELF STORAGE,8 BREWSTER RD,BRAMPTON,ON,L6T 5B7,905-794-3400,www.smartstopselfstorage.com,STORAGE
-79.73133373,43.66426544,SMART INFOTECH INC.,306-7900 HURONTARIO ST,BRAMPTON,ON,L6Y 0P6,416-880-2046,www.smartinfotech.ca,Innovative Software Solutions
-79.72525839,43.65958907,SECOND CUP,504-7700 HURONTARIO ST,BRAMPTON,ON,L6Y 4M3,905-230-1287,www.secondcup.com,GOURMET COFFEE HOUSE
-79.709056,43.76080946,AUTOMATIC TIRE,4-38 AUTOMATIC RD,BRAMPTON,ON,L6S 5N8,905.790.8473,contact@automatictre.com,AUTO REPAIR
-79.71596052,43.72014986,KINGS CROSS PHARMACY,4-17 KINGS CROSS RD,BRAMPTON,ON,L6T 3V5,905-799-1788,,PHARMACY
-79.71596052,43.72014986,KINGS CROSS DOCTORS OFFICE,3-17 KINGS CROSS RD,BRAMPTON,ON,L6T 3V5,905-799-9144,,CLINICS MEDICAL WALK-IN-CLINIC
-79.7233286,43.71518522,BURGER KING,430-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-789-3228,www.burgerking.com,FAST FOOD RESTAURANT
-79.69871533,43.74270818,MARBLE SLAB CREAMERY,2880 QUEEN ST E,BRAMPTON,ON,L6S 6E8,905-789-6336,www.marbleslab.com,RESTAURANT
-79.6980575,43.74086681,MR GREEK EXPRESS,2925 QUEEN ST E,BRAMPTON,ON,L6T 5J1,905-840-9440,http://www.mrgreek.com/,RESTAURANT
-79.72612138,43.65996488,WOK OF FAME LTD.,602-7700 HURONTARIO ST,BRAMPTON,ON,L6Y 4M3,905-230-1318,www.wokoffame.ca,BUFFET RESTAURANT
-79.73620095,43.70251865,REMAX REALTY SERVICES INC.,3-295 QUEEN ST E,BRAMPTON,ON,L6W 3R1,905-456-1000,www.4561000.com,REAL ESTATE BROKER
-79.74159255,43.68830555,TRUE HOANG KIM NAILS,15-143 CLARENCE ST,BRAMPTON,ON,L6W 1T2,289-401-1013,www.hoangkimnails.com,NAIL SALON
-79.73924964,43.7024465,BULK BARN,295 QUEEN ST E,BRAMPTON,ON,L6W 3W9,905-452-7949,www.bulkbarn.ca,BULK FOODS
-79.72507701,43.67286662,KULDIP BEAUTY SALON,1 HARTFORD TRAIL,BRAMPTON,ON,L6W 4G6,416-816-6101,,"FACIAL, PEDICUR, MANICURE, WAXING, ETC"
-79.70674513,43.68559019,INTERSTATE FREIGHT SYSTEM INC. ,150 HEDGEDALE RD,BRAMPTON,ON,L6T 5L2,905-453-0545,www.interstatefreightsystems.com,SURFACE TRANSPORTATION CARRIER
-79.7233286,43.71518522,REITMANS,221A-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-4477,www.reitmans.com,LADIES' APPAREL
-79.7233286,43.71518522,GATEWAY NEWSTAND 153,A316-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-458-8652,www.gatewaynewstands.com,NEWS DEALERS
-79.71610267,43.72018685,BEST BEAUTY SALON INC.,2-17 KINGS CROSS RD,BRAMPTON,ON,L6T 3X6,647-292-1362,,HAIR SALON & AESTHETICS
-79.71596052,43.72014986,SUBWAY,17 KINGS CROSS RD,BRAMPTON,ON,L6T 3V5,905-790-1685,www.subway.ca,SANDWICHES AND SALADS
-79.70714229,43.69192101,RYDER CONTAINER TERMINALS,5 WEST DR,BRAMPTON,ON,L6T 4T2,905-455-6622,www.ryderct.com,"WAREHOUSING / DISTRIBUTION, IMPORT/EXPORT"
-79.72530376,43.65953081,POST NET,503-7700 HURONTARIO ST,BRAMPTON,ON,L6Y 4M3,905-459-0008,www.postnet.ca/on119,"COPYING & DUPLICATING SERVICE. SHIPPING WITH WITH FEDEX, PUROLATOR, CANADA POST ETC."
-79.73860427,43.68353571,ABOVE ALL TREE SERVICE,25 JERSEY AVE,BRAMPTON,ON,L6W 1L5,905-455-7211,,TREE SERVICE
-79.7362976,43.67273929,ASHLAR HOUSE INC.,39 PARKVIEW PL,BRAMPTON,ON,L6W 2G2,905-453-1976,,"BRIDGE PUBLISHING, PLAYING CARDS, BRIDGE SUPPLIES"
-79.73497087,43.67090055,SCHOOL SUCCESS CONSULTING,12 PARKVIEW PL,BRAMPTON,ON,L6W 2G1,905-453-9178,www.suestephenson.ca,EDUCATION CONSULTING
-79.73299903,43.77841106,PLASP - TREELINE PUBLIC SCHOOL,145 TREELINE BLVD,BRAMPTON,ON,L6Z 3E9,905-890-1711,www.plasp.com,DAY CARE
-79.73213748,43.77954584,ROY'S MARINE SERVICE,156 TREELINE BLVD,BRAMPTON,ON,L6P1E7,905-794-0069,,MARINE SERVICE
-79.73192492,43.77958675,AJ CERAMIC TILE AND MARBLE LTD,158 TREELINE BLVD,BRAMPTON,ON,L6P1E7,905-794-1968,,CERAMIC AND MARBLE CONTRACTORS
-79.72988134,43.77273926,THE SERVICE INFLUENCE INC.,16 RICHLAND CRES,BRAMPTON,ON,L6P 1M7,905-794-2402,,CONSULTING - HUMAN RESOURCES
-79.74461303,43.69617856,HANSEN DENTAL,1-80 EASTERN AVE,BRAMPTON,ON,L6W 0B6,905-450-7272,www.hansendental.ca,DENTIST OFFICE
-79.73564137,43.77713322,COMPUTER TRADING GROUP,26 MALDIVES CRES,BRAMPTON,ON,L6P1L5,905-792-7860,,COMPUTER SOFTWARE STORE
-79.73615197,43.77794627,ADVANCE FREIGHT CARRIERS,39 LINSTOCK DR,BRAMPTON,ON,L6P 1E2,905-794-1001,,FREIGHT SERVICES
-79.73107277,43.67330423,BRASMITH PRINTING INC.,40 ERINDALE CRES,BRAMPTON,ON,L6W 1B5,905-457-7369,www.brasmithprinting.com,"PRINTING OF FORMS, BROCHURES, PROMOTIONAL PRODUCT"
-79.7233286,43.71518522,PEOPLES JEWELLERS LTD.,116-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-4816,www.peoplesjewellers.com,JEWELLERY STORE
-79.71683072,43.71696424,PEEL SENIOR LINK,129-1 KNIGHTSBRIDGE RD,BRAMPTON,ON,L6T 4B7,905-792-3061,,SERVICES FOR THE ELDERLY AND DISABLED
-79.7179885,43.72044822,PEEL DISTRICT SCHOOL BOARD,200-25 KINGS CROSS RD,BRAMPTON,ON,L6T 3V5,905-791-6700,www.peelschools.org/adulteducation,"ADULT EDUCATION, ESL, LINC AND OTHER EDUCATIONAL SERVICES"
-79.72405747,43.72004694,HANOVER CONSULTING,1410-2 HANOVER RD,BRAMPTON,ON,L6S 4H9,905-791-6525,www.hanoverconsulting.ca,COMPUTER CONSULTANTS
-79.72885615,43.72247652,PLASP - LESTER B. PEARSON CATHOLIC SCHOOL,140 HOWDEN BLVD E,BRAMPTON,ON,L6S 2G1,905-890-1711,www.plasp.com,DAY CARE/ NURSERY CARE
-79.7233286,43.71518522,NORTHERN REFLECTIONS,103-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-458-0994,www.northernreflections.com,WOMEN'S CLOTHING
-79.73662423,43.67395176,ARTEXPRESS,58 INGLEWOOD DR,BRAMPTON,ON,L6W 2N2,905-459-8819,,GRAPHICS AND PAINTING
-79.73601441,43.67496779,THE ACHIEVER TEAM,43 FERNDALE CRES,BRAMPTON,ON,L6W 1G1,416-729-8651,www.lmicanada.ca,Management Development Training
-79.70444133,43.69058904,LAKHAN'S HOME FURNISHING INC.,1-4 WILKINSON RD,BRAMPTON,ON,L6T 4M3,905-454-8000,,FURNITURE STORE
-79.72197105,43.71558216,MERLE NORMAN COSMETICS STUDIO,418A-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-790-1725,www.merlenorman.com,BEAUTY SALON
-79.70766437,43.73415109,HARVEYS RESTAURANT,1-2200 QUEEN ST E,BRAMPTON,ON,L6S 4G9,905-791-8523,harveys.ca,FAST FOOD RESTAURANT
-79.7233286,43.71518522,RABBA FINE FOODS,100 PEEL CENTRE DR,BRAMPTON,ON,L6T 4G8,905-494-1700,,CONVENIENCE STORE
-79.7233286,43.71518522,BENTLEY LUGGAGE,154-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-458-8889,www.onlinebags.com ,"LEATHER GOODS, LUGGAGE RETAIL"
-79.72246858,43.71462009,STYLISTICS,259-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-4286,,HAIR SALON
-79.7233286,43.71518522,PHOTO PLUS,331-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-791-9574,,PHOTO DEVELOPING
-79.72328261,43.71821601,SELL OFF VACATIONS,102-50 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-846-4622,www.selloffvacations.com,TRAVEL SERVICES
-79.71957736,43.71828982,WESTERN INVENTORY SERVICE LTD,103-150 CENTRAL PARK DR,BRAMPTON,ON,L6T 2T9,905-793-0238,,INVENTORY SERVICE
-79.70310502,43.69706383,BRAMPTON ENGINEERING INC.,8031 DIXIE RD,BRAMPTON,ON,L6T 3V1,905-793-3000,www.be-ca.com,"MAUNFACTURER OF PLASTICS MACHINERY, ADVANCED PLASTIC EXTRUSION SYSTEMS, DIES & WINDERS"
-79.71204658,43.72837376,COLLYCROFT MANAGEMENT LIMITED,311-40 FINCHGATE BLVD,BRAMPTON,ON,L6T 3J1,905-792-2030,,PROPERTY MANAGEMENT
-79.72113979,43.6780162,FEDEX OFFICE,103-60 RESOLUTION DR,BRAMPTON,ON,L6W 0A3,905-595-3905,,CARRIER OFFICE
